title,url,publication_date,issuing_department,full_text,ai_score
工业和信息化部办公厅 国家药品监督管理局综合和规划财务司关于公布人工智能医疗器械创新任务揭榜入围单位的通知,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_c341de04537a463984aabfb1ca75c630.html,2022-10-14,工业和信息化部,"工业和信息化部办公厅 国家药品监督管理局综合和规划财务司关于公布人工智能医疗器械创新任务揭榜入围单位的通知
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部办公厅、国家药品监督管理局综合和规划财务司
标　　题：
工业和信息化部办公厅 国家药品监督管理局综合和规划财务司关于公布人工智能医疗器械创新任务揭榜入围单位的通知
发文字号：
工信厅联科函〔2022〕265号
成文日期：
2022-10-14
发布日期：
2022-10-26
发布机构：
科技司
分　　类：
科技管理
工业和信息化部办公厅 国家药品监督管理局综合和规划财务司关于公布人工智能医疗器械创新任务揭榜入围单位的通知
发布时间：2022-10-26 15:26
来源：科技司
工信厅联科函〔2022〕265号
各省、自治区、直辖市及计划单列市、新疆生产建设兵团工业和信息化主管部门、药品监督管理部门：
根据《工业和信息化部办公厅  国家药品监督管理局综合和规划财务司关于组织开展人工智能医疗器械创新任务揭榜工作的通知》（工信厅联科函〔2021〕247号），经各地各单位推荐、综合评审和网上公示，确定了人工智能医疗器械创新任务揭榜入围单位名单，现予以公布。有关事项通知如下：
一、入围单位分为“揭榜单位”和“潜力单位”两类，原则上，“揭榜单位”为创新任务攻关主体，鼓励“潜力单位”实施揭榜任务。工业和信息化部、国家药品监督管理局将开展不定期抽查和中期测试评价，根据实际攻关进展和测评排名情况，对“揭榜单位”和“潜力单位”动态调整。
二、请各地工业和信息化主管部门、药品监督管理部门加强对入围单位和项目的跟踪管理，针对揭榜任务攻关过程中涉及的创新研发、测试验证、示范推广等关键环节，加大政策和资金支持力度，对符合注册条件的产品加强指导。
三、工业和信息化部将委托相关机构于2023年底前对揭榜任务完成情况进行测评考核，遴选揭榜优胜单位和项目。请入围单位瞄准揭榜任务指标抓紧开展攻关，确保揭榜任务按期保质完成。
附件：人工智能医疗器械创新任务揭榜入围单位名单.pdf
工业和信息化部办公厅
国家药品监督管理局综合和规划财务司
2022年10月14日
【返回顶部】
【关闭窗口】
【打印本页】",14
中华人民共和国工业和信息化部公告,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_286c4e3b63e44603baa668c0169617ef.html,2022-09-30,工业和信息化部,"中华人民共和国工业和信息化部公告
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部
标　　题：
中华人民共和国工业和信息化部公告
发文字号：
2022年 第23号
成文日期：
2022-09-30
发布日期：
2022-10-20
发布机构：
工业和信息化部
分　　类：
科技管理
中华人民共和国工业和信息化部公告
2022年 第23号
发布时间：2022-10-20 08:44
来源：科技司
工业和信息化部批准《氦气纯化器》等1036项行业标准（见附件1）。其中，化工行业198项、石化行业11项、黑色冶金行业116项、有色金属行业136项、建材行业111项、稀土行业4项、黄金行业2项、机械行业133项、船舶行业2项、轻工行业76项、纺织行业2项、兵工民品行业3项、电子行业111项、通信行业131项。批准《二氧化碳输送管道工程设计标准》等5项行业标准修改单（见附件2）。其中，石化行业1项、通信行业4项。批准《电镀含铜废水处理及回收技术规范》等29项行业标准外文版（见附件3）。其中，化工行业9项、黑色冶金行业3项、稀土行业2项、建材行业1项、轻工行业1项、纺织行业12项、电子行业1项。批准《工业参比炭黑标准样品 5#》等103项行业标准样品（见附件4）。其中，化工行业1项、黑色冶金行业97项、有色金属行业5项。现予公布。行业标准修改单及行业标准样品自发布之日起实施。
以上化工行业标准（含外文版）由化学工业出版社出版，石化行业标准由中国石化出版社出版，黑色冶金行业标准（含外文版）、有色金属行业标准及稀土行业标准（含外文版）由冶金工业出版社出版，建材行业标准（含外文版）由中国建材工业出版社出版，黄金行业标准及纺织行业标准（含外文版）由中国标准出版社出版，机械行业标准由机械工业出版社出版，船舶行业标准由中国船舶工业综合技术经济研究院组织出版，轻工行业标准（含外文版）由中国轻工业出版社出版，兵工民品行业标准由中国兵器工业标准化研究所组织出版，电子行业标准（含外文版）由中国电子技术标准化研究院组织出版，通信行业标准由人民邮电出版社出版。
附件：1.
1036项行业标准编号、名称、主要内容等一览表
2.
5项行业标准修改单
3.
29项行业标准外文版名称及主要内容等一览表
4.
103项行业标准样品目录及成分含量表
工业和信息化部
2022年9月30日
【返回顶部】
【关闭窗口】
【打印本页】",0
工业和信息化部办公厅关于做好第五批产业技术基础公共服务平台申报工作的通知,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_96b7fe978b5646cfa410a65fedb699ce.html,2022-09-22,工业和信息化部办公厅,"工业和信息化部办公厅关于做好第五批产业技术基础公共服务平台申报工作的通知
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部办公厅
标　　题：
工业和信息化部办公厅关于做好第五批产业技术基础公共服务平台申报工作的通知
发文字号：
工信厅科函﹝2022﹞240号
成文日期：
2022-09-22
发布日期：
2022-10-08
发布机构：
科技司
分　　类：
科技管理
工业和信息化部办公厅关于做好第五批产业技术基础公共服务平台申报工作的通知
发布时间：2022-10-08 10:27
来源：科技司
工信厅科函﹝2022﹞240号
各省、自治区、直辖市及计划单列市、新疆生产建设兵团工业和信息化主管部门，有关中央企业，有关全国性行业协会（联合会）：
为贯彻落实《中华人民共和国国民经济和社会发展第十四个五年规划和2035年远景目标纲要》，建设产业技术基础公共服务平台，完善产业技术基础体系，根据《产业技术基础公共服务平台建设管理暂行办法》（工信部科〔2015〕458号）要求，现开展第五批产业技术基础公共服务平台申报工作。有关事项通知如下：
一、本次择优遴选的产业技术基础公共服务平台分试验检测、信息服务、创新成果产业化三类。
二、请各单位做好推荐工作。所推荐平台应主要提供标准、计量、认证认可、检验检测、试验验证、产业信息、知识产权、成果转化等产业技术基础服务，主要服务领域应属于核心基础零部件、元器件、关键软件、先进基础工艺、关键基础材料、产业技术基础等短板领域，或我部重点支持的产业链。
三、各单位三类平台推荐总数不超过9个，其中计划单列市推荐总数不超过5个。鼓励已承担我部产业技术基础公共服务平台能力建设项目的单位申报（其牵头单位不占推荐名额）。部属单位可直接向部（科技司）申报。
四、申报条件和申报材料相关要求详见附件。
五、请于2022年10月31日前将推荐函（含推荐汇总表）和申报书（含证明材料）纸质版一式2份和电子版光盘1份寄送至：北京市海淀区万寿路27号8号楼11层，100846，张翠，010-68207742。
部科技司联系人及电话：高鹏飞010-68205243
附件：1.
产业技术基础公共服务平台申报具体条件
2.
产业技术基础公共服务平台申报书
3.
产业技术基础公共服务平台推荐汇总表
4.
有关全国性行业协会（联合会）名单
工业和信息化部办公厅
2022年9月22日
【返回顶部】
【关闭窗口】
【打印本页】",0
工业和信息化部办公厅关于印发2022年第二批行业标准制修订和外文版项目计划的通知,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_85a608dd8dcc40bf940ae8ec0d37bd2e.html,2022-07-01,工业和信息化部办公厅,"工业和信息化部办公厅关于印发2022年第二批行业标准制修订和外文版项目计划的通知
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部办公厅
标　　题：
工业和信息化部办公厅关于印发2022年第二批行业标准制修订和外文版项目计划的通知
发文字号：
工信厅科函〔2022〕158号
成文日期：
2022-07-01
发布日期：
2022-07-14
发布机构：
科技司
分　　类：
科技管理
工业和信息化部办公厅关于印发2022年第二批行业标准制修订和外文版项目计划的通知
发布时间：2022-07-14 19:04
来源：科技司
工信厅科函〔2022〕158号
各有关单位：
根据工业和信息化标准制修订工作总体安排，我部编制完成了2022年第二批行业标准制修订和外文版项目计划，现印发给你们，请认真组织落实。具体要求如下：
一、标准起草单位要做好标准制定与技术创新、试验验证、知识产权处置、产业化推进、应用推广的统筹协调。
二、有关行业协会（联合会）、标准化技术组织、标准化专业机构等主管单位要尽早安排，将文件及时转发至主要起草单位，并做好标准组织起草、征求意见和技术审查等工作，把好技术审查关。
三、部机关相关司局要做好行业标准制修订、外文版研制过程的管理工作，确保标准的质量和水平。
四、在计划执行过程中，如需对标准项目进行调整，按有关规定办理。
工业和信息化部办公厅
2022年7月1日
（联系电话：010-68205240）
【返回顶部】
【关闭窗口】
【打印本页】",0
工业和信息化部办公厅关于开展2022年百项团体标准应用示范项目申报工作的通知,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_92cf5cb4e61e43f6afb56b729e034392.html,2022-06-14,工业和信息化部办公厅,"工业和信息化部办公厅关于开展2022年百项团体标准应用示范项目申报工作的通知
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部办公厅
标　　题：
工业和信息化部办公厅关于开展2022年百项团体标准应用示范项目申报工作的通知
发文字号：
工信厅科函〔2022〕130号
成文日期：
2022-06-14
发布日期：
2022-06-24
发布机构：
科技司
分　　类：
科技管理
工业和信息化部办公厅关于开展2022年百项团体标准应用示范项目申报工作的通知
发布时间：2022-06-24 16:31
来源：科技司
工信厅科函〔2022〕130号
各省、自治区、直辖市及计划单列市、新疆生产建设兵团工业和信息化主管部门，有关行业协会（联合会），部管社会团体，有关标准化专业机构：
为深入贯彻落实《国家标准化发展纲要》，推进团体标准应用示范，引导社会团体制定高质量标准，现组织开展2022年度百项团体标准应用示范项目申报工作。有关事项通知如下：
一、申报范围和条件
具有法人资格的学会、协会、商会、联合会以及产业技术联盟等（以下统称社会团体）正式发布实施的工业和信息化领域团体标准。申报的团体标准应用示范项目应至少实施推广6个月以上（截止日期为2022年6月30日），且技术水平较高、实施推广效果较好，在推动技术创新、促进质量品牌提升、引领产业高质量发展等方面发挥积极作用。重点支持具有创新性、先进性和国际性的团体标准应用示范项目，主要包括：
（一）填补国家标准和行业标准空白的创新性团体标准；
（二）技术指标全面严于或优于现有国家标准和行业标准的先进性团体标准；
（三）具有国际领先水平，同步推进国际标准制定的团体标准。
注：已申报过示范项目的团体标准（含修订、转化或互认）不得重复申请。
二、申报程序和要求
（一）团体标准应用示范项目由社会团体自愿申请，经省级工业和信息化主管部门或有关行业协会（联合会）等部标准化工作受托机构（以下统称推荐部门）推荐，向我部申报。我部管理的社会团体，以及属于社会团体性质的部标准化工作受托机构可直接向我部申报。
（二）社会团体对所申报材料的真实性和准确性负责。同时提交两项及以上团体标准的社会团体，应结合团体标准的整体应用和实施推广效果，按申报优先级排序填写《团体标准应用示范项目汇总表》。
（三）推荐单位要结合本地区、本行业的实际情况，组织做好团体标准应用示范项目的申报工作，加强对申报材料的审查把关。
（四）我部将组织对申报材料进行审核、专家评审和公示，遴选团体标准应用示范项目并向社会公布。
三、申报材料
（一）社会团体法人登记证书复印件（需加盖公章）；
（二）团体标准应用示范项目汇总表（见附件1）；
（三）团体标准应用示范项目申报书（见附件2）；
（四）团体标准发布文件（或复印件）；
（五）正式发布的团体标准文本；
（六）团体标准实施推广情况证明（可多份，见附件3）；
（七）对于已转化为国际标准、国家标准、行业标准的团体标准，需提供的相应证明材料。
四、申报工作安排
团体标准应用示范项目申报材料的接收、整理和汇总等工作委托中国航空综合技术研究所承担，请各社会团体于2022年7月31日前寄送申报材料纸质版（一份），同时在线申报电子版（网址：http://ttbz.miitstd.cn），纸质材料应与电子版保持一致，逾期不再受理。
邮寄地址：北京市朝阳区京顺路7号
邮政编码：100028
联系人及电话：贾爱娟  010-84142046 / 13241916786
电子邮箱：tuanbiaoshifan@163.com
工业和信息化部联系人及电话：刘傲  010-68205240
附件：1.
团体标准应用示范项目汇总表
2.
团体标准应用示范项目申报书
3.
团体标准应用情况证明
工业和信息化部办公厅
2022年6月14日
【返回顶部】
【关闭窗口】
【打印本页】",0
工业和信息化部科技司关于组织申报国家重点研发计划“绿色生物制造”等17个重点专项2022年度项目的通知,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_b2bcdc01be73445dab253f606a1e178a.html,2022-06-01,工业和信息化部科技司,"工业和信息化部科技司关于组织申报国家重点研发计划“绿色生物制造”等17个重点专项2022年度项目的通知
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部科技司
标　　题：
工业和信息化部科技司关于组织申报国家重点研发计划“绿色生物制造”等17个重点专项2022年度项目的通知
发文字号：
工科函〔2022〕349号
成文日期：
2022-06-01
发布日期：
2022-06-02
发布机构：
科技司
分　　类：
科技管理
工业和信息化部科技司关于组织申报国家重点研发计划“绿色生物制造”等17个重点专项2022年度项目的通知
发布时间：2022-06-02 16:00
来源：科技司
工科函〔2022〕349号
部属各高校、部属相关单位，部机关相关司局：
现将《科技部关于发布国家重点研发计划“绿色生物制造”等重点专项2022年度项目申报指南的通知》（国科发资〔2022〕111号）、《科技部关于发布国家重点研发计划“地球观测与导航”等重点专项2022年度项目申报指南的通知》（国科发资〔2022〕125号）转发你单位（申报指南全文详见国家科技管理信息系统公共服务平台网站http://service.most.gov.cn）。
请你单位按照指南要求，认真组织开展项目申报及推荐工作，严格审核把关，并对所推荐项目的真实性、合规性负责。拟申报项目需内容合理、材料齐备，并经审核后，将书面推荐函（加盖单位公章）及申报材料电子版（光盘）报送我司，项目清单及材料报送截止时间见附件。
附件：
国家重点研发计划重点专项项目清单
工业和信息化部科技司
2022年6月1日
（联系人及电话：李谨成010-68205234）
【返回顶部】
【关闭窗口】
【打印本页】",0
工业和信息化部办公厅关于开展2022年国家技术创新示范企业复核评价工作的通知,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_3d5bab334cfc47838967f48ab0fcd258.html,2022-05-12,工业和信息化部办公厅,"工业和信息化部办公厅关于开展2022年国家技术创新示范企业复核评价工作的通知
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部办公厅
标　　题：
工业和信息化部办公厅关于开展2022年国家技术创新示范企业复核评价工作的通知
发文字号：
工信厅科函〔2022〕98号
成文日期：
2022-05-12
发布日期：
2022-05-30
发布机构：
科技司
分　　类：
科技管理
工业和信息化部办公厅关于开展2022年国家技术创新示范企业复核评价工作的通知
发布时间：2022-05-30 18:30
来源：科技司
工信厅科函〔2022〕98号
按照《技术创新示范企业认定管理办法（试行）》（工信部联科〔2010〕540号）有关规定，现组织开展国家技术创新示范企业复核评价工作。有关事项通知如下：
一、复核评价范围
2019年认定及复核通过的国家技术创新示范企业（名单见附件1、2）。
二、材料要求
请各地工业和信息化主管部门、各中央企业组织相关企业做好评价材料填报工作（格式见附件3），并提供必需的附件及证明材料（纸质版一式两份，word/excel格式电子版光盘一份）。有关数据指标截至2021年底，其中财务数据按照已审计的2021年会计报表填写。
三、时间安排
请各地工业和信息化主管部门、各中央企业对企业填报的评价材料进行汇总并审核确认，2022年6月30日前报工业和信息化部（科技司）。来函请注明承办人及联系方式。评价材料收集工作委托机械工业信息研究院受理。
四、其他事项
（一）各地工业和信息化主管部门、各中央企业要高度重视国家技术创新示范企业复核评价工作，以此为契机，对本地区、本企业技术创新示范企业建设情况进行一次全面摸底，不断提升企业技术创新水平。
（二）根据《技术创新示范企业认定管理办法（试行）》，复核评价不合格的企业将被公告撤销称号并摘牌。
五、联系方式
工业和信息化部科技司  刘  丹  010-68205231
机械工业信息研究院    牛江蓉  010-88379229
地  址：北京市西城区百万庄大街22号，100037
附件：
1. 2019年认定的国家技术创新示范企业名单.doc
2. 2019年复核通过的国家技术创新示范企业名单.doc
3. 国家技术创新示范企业评价材料.doc
工业和信息化部办公厅
2022年5月12日
【返回顶部】
【关闭窗口】
【打印本页】",2
工业和信息化部科技司关于组织申报国家重点研发计划“循环经济关键技术与装备”等28个重点专项2022年度项目的通知,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_63c768c29380411b93d7b0e7a4f9586a.html,2022-05-19,工业和信息化部科技司,"工业和信息化部科技司关于组织申报国家重点研发计划“循环经济关键技术与装备”等28个重点专项2022年度项目的通知
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部科技司
标　　题：
工业和信息化部科技司关于组织申报国家重点研发计划“循环经济关键技术与装备”等28个重点专项2022年度项目的通知
发文字号：
工科函〔2022〕320号
成文日期：
2022-05-19
发布日期：
2022-05-20
发布机构：
工业和信息化部
分　　类：
科技管理
工业和信息化部科技司关于组织申报国家重点研发计划“循环经济关键技术与装备”等28个重点专项2022年度项目的通知
发布时间：2022-05-20 10:54
来源：科技司
工科函〔2022〕320号
部属各高校、部属相关单位，部机关相关司局：
现将《科技部关于发布国家重点研发计划“循环经济关键技术与装备”等重点专项2022年度项目申报指南的通知》（国科发资〔2022〕92号）、《科技部关于发布国家重点研发计划“干细胞研究与器官修复”等重点专项2022年度项目申报指南的通知》（国科发资〔2022〕104号）、《科技部关于发布国家重点研发计划“农业生物重要性状形成与环境适应性基础研究”等重点专项2022年度项目申报指南的通知》（国科发资〔2022〕107号）转发你单位（申报指南全文详见国家科技管理信息系统公共服务平台网站http://service.most.gov.cn）。
请你单位按照指南要求，认真组织开展项目申报及推荐工作。拟申报项目需内容合理、材料齐备，并经审核后，将书面推荐函及申报材料电子版（光盘）报送我司，项目清单及材料报送截止时间见附件。
附件：
国家重点研发计划重点专项项目清单
工业和信息化部科技司
2022年5月19日
（联系人及电话：高技术处  李谨成  010-68205234
宫慧琪  010-68205250）
【返回顶部】
【关闭窗口】
【打印本页】",0
工业和信息化部办公厅关于印发2022年第一批行业标准制修订和外文版项目计划的通知,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_96235e2655ef4e3697dab77b5521149f.html,2022-04-29,工业和信息化部办公厅,"工业和信息化部办公厅关于印发2022年第一批行业标准制修订和外文版项目计划的通知
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部办公厅
标　　题：
工业和信息化部办公厅关于印发2022年第一批行业标准制修订和外文版项目计划的通知
发文字号：
工信厅科函〔2022〕94号
成文日期：
2022-04-29
发布日期：
2022-05-13
发布机构：
科技司
分　　类：
科技管理
工业和信息化部办公厅关于印发2022年第一批行业标准制修订和外文版项目计划的通知
发布时间：2022-05-13 08:47
来源：科技司
工信厅科函〔2022〕94号
各有关单位：
现将《2022年第一批行业标准制修订和外文版项目计划》印发给你们，请认真组织落实。有关事项通知如下：
一、标准起草单位要注意做好标准制定与技术创新、试验验证、知识产权处置、产业化推进、应用推广的统筹协调。
二、有关行业协会（联合会）、标准化技术组织、标准化专业机构等主管单位要尽早安排，将文件及时转发至主要起草单位，并做好标准组织起草、征求意见和技术审查等工作，把好技术审查关。
三、相关地方行业主管部门、部机关相关司局要做好行业标准制修订、外文版研制过程的管理工作，确保标准的质量和水平。
四、计划执行过程中，如需对标准项目进行调整，按有关规定办理。
工业和信息化部办公厅
2022年4月29日
（联系电话：010-68205240）
【返回顶部】
【关闭窗口】
【打印本页】",0
工业和信息化部科技司关于组织申报“信息光子技术”等22个重点专项2022年度项目的通知,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_f8b0aaba80c54d15878f7af594ef43c8.html,2022-05-11,工业和信息化部科技司,"工业和信息化部科技司关于组织申报“信息光子技术”等22个重点专项2022年度项目的通知
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部科技司
标　　题：
工业和信息化部科技司关于组织申报“信息光子技术”等22个重点专项2022年度项目的通知
发文字号：
工科函〔2022〕303号
成文日期：
2022-05-11
发布日期：
2022-05-12
发布机构：
科技司
分　　类：
科技管理
工业和信息化部科技司关于组织申报“信息光子技术”等22个重点专项2022年度项目的通知
发布时间：2022-05-12 18:46
来源：科技司
部属各高校、部属相关单位，部机关相关司局：
现将《科技部关于发布国家重点研发计划“信息光子技术”等重点专项2022年度项目申报指南的通知》（国科发资〔2022〕96号）、《科技部关于发布国家重点研发计划“先进结构与复合材料”等重点专项2022年度项目申报指南的通知》（国科发资〔2022〕100号）转发你单位（申报指南全文详见国家科技管理信息系统公共服务平台网站http://service.most.gov.cn）。
请你单位按照指南要求，认真组织开展项目申报及推荐工作。拟申报项目需内容合理、材料齐备，并经审核后，将书面推荐函及申报材料电子版（光盘）报送我司，项目清单及材料报送截止时间见附件。
附件：
国家重点研发计划重点专项项目清单
工业和信息化部科技司
2022年5月11日
（联系人及电话：高技术处  李谨成  010-68205234
宫慧琪  010-68205250）
【返回顶部】
【关闭窗口】
【打印本页】",0
工业和信息化部办公厅印发《关于做好2022年工业质量提升和品牌建设工作的通知》,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_e6781b4499804d0d88ea52d2e67ae47f.html,2022-04-24,工业和信息化部办公厅,"工业和信息化部办公厅印发《关于做好2022年工业质量提升和品牌建设工作的通知》
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部办公厅
标　　题：
关于做好2022年 工业质量提升和品牌建设工作的通知
发文字号：
工信厅科函 ﹝2022﹞ 88号
成文日期：
2022-04-24
发布日期：
2022-04-26
发布机构：
科技司
分　　类：
科技管理
工业和信息化部办公厅印发《关于做好2022年工业质量提升和品牌建设工作的通知》
发布时间：2022-04-26 15:21
来源：科技司
为贯彻中央经济工作会议精神，落实《政府工作报告》和全国工业和信息化工作会议任务部署，推动行业质量技术创新和管理进步，促进制造业高质量发展，工业和信息化部办公厅近日发出通知，部署了推动企业质量管理体系升级、实施制造业质量管理数字化行动、深化企业先进质量管理工具与方法运用、提高制造业产品可靠性水平、提升制造业关键过程质量控制能力、提高质量公共服务效能、推动重点行业质量提升、加快推进工业品牌培育、持续提升“中国制造”品牌形象等九个方面的重点任务。
为确保任务落到实处，通知要求各相关单位要加强组织策划、加大资源投入、抓好工作宣传、强化组织落实，实现制造业质量管理数字化水平和关键过程质量控制能力的提升，促进制造业质量管理升级和产品可靠性“筑基”与“倍增”，推动“中国制造”向品质卓越和品牌卓著迈进，为实施制造强国、质量强国战略奠定坚实基础。
通知全文详见附件。
【返回顶部】
【关闭窗口】
【打印本页】",0
中华人民共和国工业和信息化部公告,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_da0d695c3a9f4a12aff7875fe11ee503.html,2022-04-08,工业和信息化部,"中华人民共和国工业和信息化部公告
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部
标　　题：
中华人民共和国工业和信息化部公告2022年 第10号
发文字号：
中华人民共和国工业和信息化部公告2022年 第10号
成文日期：
2022-04-08
发布日期：
2022-04-24
发布机构：
工业和信息化部
分　　类：
科技管理
中华人民共和国工业和信息化部公告
发布时间：2022-04-24 16:34
来源：科技司
工业和信息化部批准《化工装置管道机械设计规定》等555项行业标准（见附件1）。其中，化工行业4项、石化行业8项、有色金属行业5项、建材行业3项、机械行业（含制药装备）156项、汽车行业45项、船舶行业6项、航空行业48项、轻工行业68项、纺织行业103项、包装行业6项、电子行业18项、通信行业85项。批准《车用起重尾板》1项汽车行业标准修改单（见附件2）。批准《旅行箱包》等11项行业标准外文版（见附件3）。其中，轻工行业8项、纺织行业2项、电子行业1项。批准《高碳钢盘条索氏体含量标准样品》等79项行业标准样品（见附件4）。其中，冶金行业78项、有色金属行业1项，现予公布。行业标准修改单及行业标准样品自发布之日起实施。
以上化工行业标准（工程建设类）及汽车行业标准由北京科学技术出版社出版，石化行业标准由中国石化出版社出版，有色金属行业标准（工程建设类）由中国计划出版社出版，建材行业标准由中国建材工业出版社出版，机械行业标准由机械工业出版社出版，机械（制药装备）行业标准、纺织行业标准（含外文版）及包装行业标准由中国标准出版社出版，船舶行业标准由中国船舶工业综合技术经济研究院组织出版，航空行业标准由中国航空综合技术研究所组织出版，轻工行业标准（含外文版）由中国轻工业出版社出版，电子行业标准（含外文版）由中国电子技术标准化研究院组织出版，通信行业标准由人民邮电出版社出版。
附件：1.
555项行业标准编号、名称、主要内容等一览表
2.
1项汽车行业标准修改通知单
3.
11项行业标准外文版名称及主要内容等一览表
4.
79项行业标准样品目录及成分含量表
工业和信息化部
2022年4月8日
【返回顶部】
【关闭窗口】
【打印本页】",0
工业和信息化部办公厅关于组织推荐2022年国家技术创新示范企业的通知,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_8b78dbb8079242aeb5dc94c5bf783dce.html,2022-04-12,工业和信息化部办公厅,"工业和信息化部办公厅关于组织推荐2022年国家技术创新示范企业的通知
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部办公厅
标　　题：
工业和信息化部办公厅关于组织推荐2022年国家技术创新示范企业的通知
发文字号：
工信厅科函〔2022〕74号
成文日期：
2022-04-12
发布日期：
2022-04-24
发布机构：
科技司
分　　类：
科技管理
工业和信息化部办公厅关于组织推荐2022年国家技术创新示范企业的通知
发布时间：2022-04-24 11:05
来源：科技司
工信厅科函〔2022〕74号
各省、自治区、直辖市及计划单列市、新疆生产建设兵团工业和信息化主管部门，有关中央企业：
为深入实施创新驱动发展战略，强化企业技术创新主体地位，提升企业技术创新能力，根据《技术创新示范企业认定管理办法（试行）》（工信部联科〔2010〕540号，以下简称《管理办法》）要求，决定开展2022年国家技术创新示范企业认定工作。有关事项通知如下：
一、各地工业和信息化主管部门负责本地区企业的遴选和推荐报送工作，中央企业负责其下属企业的遴选和推荐报送工作。申请认定国家技术创新示范企业应在制造业重点领域具有关键核心技术攻关及产业化突出成果，企业应具备的基本条件和申报材料编写要求按《管理办法》有关规定执行。
二、各地工业和信息化主管部门、中央企业对企业申报材料进行审查和推荐。各省、自治区、直辖市推荐企业不超过3家，已开展省级技术创新示范企业认定的省、自治区、直辖市推荐企业不超过4家；计划单列市、新疆生产建设兵团、中央企业各择优推荐1家企业。
三、请各地工业和信息化主管部门、中央企业于2022年5月27日前将推荐文件、推荐企业汇总表及企业申报材料（格式见附件，纸质版一式两份，电子版光盘一份）报工业和信息化部，材料收集工作委托机械工业信息研究院受理。
四、联系方式
工业和信息化部科技司  刘  丹   010-68205231
机械工业信息研究院     牛江蓉  010-88379229
材料邮寄地址：北京市西城区百万庄大街22号，100037。请注明“国家技术创新示范企业申报材料”。
附件：1.
国家技术创新示范企业推荐企业汇总表
2.
国家技术创新示范企业申报材料
工业和信息化部办公厅
2022年4月12日
【返回顶部】
【关闭窗口】
【打印本页】",0
工业和信息化部办公厅关于印发车联网网络安全和数据安全标准体系建设指南的通知,https://www.miit.gov.cn/jgsj/kjs/wjfb/art/2022/art_587f4340697f42c1a0a39271b4872592.html,2022-02-25,工业和信息化部办公厅,"工业和信息化部办公厅关于印发车联网网络安全和数据安全标准体系建设指南的通知
首页
>
工业和信息化部
>
机关司局
>
科技司
>
文件发布
发文机关：
工业和信息化部办公厅
标　　题：
工业和信息化部办公厅关于印发车联网网络安全和数据安全标准体系建设指南的通知
发文字号：
工信厅科〔2022〕5号
成文日期：
2022-02-25
发布日期：
2022-03-07
发布机构：
工业和信息化部
分　　类：
科技管理
工业和信息化部办公厅关于印发车联网网络安全和数据安全标准体系建设指南的通知
发布时间：2022-03-07 09:30
来源：科技司
工信厅科〔2022〕5号
各省、自治区、直辖市及计划单列市工业和信息化主管部门、通信管理局，有关行业协会、标准化技术组织和专业机构：
现将《车联网网络安全和数据安全标准体系建设指南》印发给你们，请结合本行业（领域）、本地区实际，在标准化工作中贯彻执行。
工业和信息化部办公厅
2022年2月25日
【返回顶部】
【关闭窗口】
【打印本页】",15
